,particle_id,distance,w,par_N,par_delta1,par_delta2,par_mu,par_muD1,par_muD2,par_psurv,par_r,sumstat_res
331,24333,192.03903996598638,0.00034136560233747655,5.372795317361465,0.06120663319276882,1.1952539583825206,9.976958244780818,-6.6771920547480725,-6.628010438635316,0.49117979058810574,0.8437327782955034,192.03903996598638
332,24334,193.2035816379676,0.0002809781600094916,4.4321561275173105,0.07819521095418164,1.0895445291734664,6.407367054353335,-6.465426865164993,-5.90144748574416,0.231588155687429,0.9187125835665569,193.2035816379676
333,24335,160.9780122298398,0.00037128392732520466,3.3996555209869124,0.22237604948883308,1.2254898133250443,10.435270222417937,-5.81232866248845,-5.34690417516974,0.47960853806649195,0.8217159176676241,160.9780122298398
334,24336,174.35302515146688,0.000421871967544498,3.5921260156236396,0.12618699798033528,1.0922637890793823,7.859571839569548,-4.286935229967988,-7.412381008721354,0.47117401081517607,0.9160832931215659,174.35302515146688
335,24337,199.92463915550596,0.00046457905524327795,4.509810053310265,0.1817031214705362,1.126836701247439,9.459173515336259,-4.8566959519703845,-7.485212120071107,0.36193705233016993,0.8961079823093347,199.92463915550596
336,24338,156.83341641687926,0.0018810229170791763,3.2605338949403615,0.2827977417062197,1.0709359859936938,4.043317324789197,-5.086404909013621,-5.983830332278026,0.11891127294175302,0.9362673998759189,156.83341641687926
337,24339,201.5431915373441,0.0003409101700498114,3.400571117005692,0.10950928202529195,1.1855827409698219,11.457443045572855,-6.483781417235997,-4.454190103724856,0.3328804807717404,0.8509783001929296,201.5431915373441
338,24340,199.9987479069231,0.00047154436674553857,5.308737917450931,0.050630098321983216,1.0541296598894192,4.380684638736091,-5.196561450390883,-7.707296357080975,0.04675594162040749,0.9504427326515312,199.9987479069231
339,24341,172.51290771595092,0.01124839473899276,4.8405819130613414,0.0765752195260136,1.0842829030117043,6.084991336157608,-5.9153914831489045,-7.013544116632137,0.48704378376071017,0.9312126812521847,172.51290771595092
340,24342,186.77148274429555,0.002213586634860698,6.737364662008089,0.35020432235234267,1.1265364007630272,4.135266634162322,-6.4969901857364345,-8.15055051677601,0.08706356269732714,0.8885400230822881,186.77148274429555
341,24343,137.04338618197272,0.00019233084955981944,3.1865757291698578,0.0605973789696179,1.1847614661436905,10.497334066983157,-6.261933138425644,-4.6836375294801424,0.37588912750572445,0.8454013498156441,137.04338618197272
342,24344,190.26032200166523,0.0004385625726724846,3.327698596750702,0.07185894917668359,1.254291501293594,13.85278329999356,-6.593624235302002,-4.103240121028128,0.2627905615474124,0.8014674936675745,190.26032200166523
343,24345,173.21042910909162,0.00019788571418787618,4.388385428548747,0.2480461962201331,1.0816228620532102,6.246530563361226,-7.979984786520441,-4.686060515869104,0.3924976354497182,0.924801844776938,173.21042910909162
344,24346,202.32666048398517,0.0009186596690036725,4.1488157145898255,0.05371006667172282,1.4259021082763566,13.503308823323644,-4.395311578505596,-6.980839333503621,0.1855736318148289,0.7070009340373052,202.32666048398517
345,24347,182.8673939785289,0.00016844679913874896,3.5251419101690162,0.0889035404865217,1.1734089413699682,8.749827196001247,-6.212329219821168,-5.215212312951061,0.45235428309337566,0.8579173806816064,182.8673939785289
346,24348,173.94200767874855,0.0003146499089991665,4.075338421261295,0.46820688211923417,1.0685751709899305,5.134527508373121,-6.421709049417548,-5.372251878844521,0.10034025357680867,0.9404212408379726,173.94200767874855
347,24349,155.42769466765867,0.003661993118042743,5.9923721790047875,0.47466860080040324,1.1167039194291664,4.2091188975027904,-7.85642387273805,-6.388988599315238,0.19594616135247866,0.8971208082439452,155.42769466765867
348,24350,183.47670247927303,0.0006254417812590961,4.9801726388152945,0.2066445906113058,1.1353786305490132,8.691200477054648,-6.480879329109813,-6.250715398760734,0.34028352673644374,0.8914136724929062,183.47670247927303
349,24351,149.9692310365291,0.00020508761781896684,3.9028565752310747,0.11425444295557156,1.1190864348187697,7.162986595506013,-6.548612441088082,-5.158605862094054,0.30597737812828063,0.9001843908916534,149.9692310365291
350,24352,192.06106957465283,0.000434335822170379,3.1830397869925564,0.3959303633132002,1.1619953305423094,9.639260044141572,-6.008579204799027,-4.740469420822006,0.1784993547201348,0.8617358955441141,192.06106957465283
351,24353,200.06939705038252,0.000170902860017039,5.04055177635289,0.27084776241821146,1.1764854648270753,7.285751607065431,-6.48056723408729,-6.605327339611753,0.34212144779871273,0.852144666444043,200.06939705038252
352,24354,170.99807261727597,0.00022435280802659386,4.099305804370529,0.2883699010664659,1.130559612115035,5.864438357082241,-7.812772594287682,-4.4652310836926254,0.40598246844794944,0.8870280101668945,170.99807261727597
353,24355,186.28275604892988,0.00020308031429394497,5.320608074505658,0.1754368575034778,1.1151041575080987,5.042199326444432,-5.657785986089866,-7.7257598181339695,0.19806399637238925,0.8981074605334959,186.28275604892988
354,24356,159.6389903628118,0.0003212641137812315,3.5773145126775754,0.2628696597035952,1.1430080666995914,9.19784276057791,-7.020809446350048,-4.272912823840693,0.2873932343983474,0.8820947671903105,159.6389903628118
355,24357,186.43264145673896,0.00015994862077402995,3.399220821436585,0.09895374803068513,1.1432211466978919,9.10812072566696,-6.597091088747483,-4.507804925048556,0.2752202210423863,0.8759348137414992,186.43264145673896
356,24358,188.68729300683822,0.0003894093229224215,3.069700096934731,0.08380810317003104,1.2289646421109364,13.605612601413023,-5.808417616325165,-4.407088207758904,0.17603885348400355,0.8202020624276319,188.68729300683822
357,24359,198.17514216181257,0.0005407707167316648,4.381932905120441,0.38006036908837043,1.0463186020576691,4.1042676866495365,-7.847327175881891,-5.035958890031531,0.39450603846747406,0.9585323022568364,198.17514216181257
358,24360,141.29464917357558,0.0001623944622639888,5.109509298167102,0.0862103680409157,1.16070515520949,7.104211432614027,-7.189036683024603,-5.44335397648635,0.11170324893657009,0.865100217613418,141.29464917357558
359,24361,202.87708169997148,0.00018055388785855856,4.256265226484776,0.21328831553480174,1.1401066677903475,8.425538079112322,-4.397698183751848,-7.821031025678279,0.32733824815116197,0.8798717336636841,202.87708169997148
360,24362,188.8384566627692,0.0004141128750665085,5.590908685281975,0.06620782891457548,1.0831955041070978,7.429722197026599,-5.6771316881947405,-7.6802387874728275,0.1519650492633503,0.926885599763941,188.8384566627692
361,24363,139.92374505296902,0.0003992036994593364,3.7887289177344603,0.453783763566187,1.1824620779604145,7.8969239050984035,-4.543235166040234,-6.9914397707340195,0.2127991630190313,0.8498806955087627,139.92374505296902
362,24364,166.05386366921766,0.00017590030542400173,3.9367849638509744,0.1995624599541436,1.1411956097465195,9.095029952820049,-5.268699916822169,-6.227839893938205,0.14403250160941672,0.8781276493865823,166.05386366921766
363,24365,199.79636795192027,0.002563620992737645,6.170083521837446,0.023369562532050137,1.0593593602754685,4.680858051387041,-8.414434781228,-5.767630453710403,0.15075677042204158,0.9461362980325471,199.79636795192027
364,24366,171.9430234171272,0.00031513973312359523,3.57342349119016,0.03519027219530402,1.170848341105434,10.986760012755884,-6.154652850116937,-4.609376965140783,0.10975587001855577,0.8569285207869033,171.9430234171272
365,24367,140.74669658269556,0.00023153269642156083,4.742085586140805,0.2556594293176192,1.1115505460401733,5.67977342685286,-4.347010160709689,-8.479278699089598,0.22239759337899817,0.8996353512975032,140.74669658269556
366,24368,198.1665782436933,0.00023401115316505568,5.01145847652808,0.16084946459110142,1.087994962852077,5.648475949918718,-7.604431772756495,-5.761302243782031,0.37545455793478827,0.9179928394756859,198.1665782436933
367,24369,202.26761152830926,0.00017122987149937894,3.4050597623495498,0.17585736032750257,1.2441119004869023,11.056841086761372,-5.738444925287461,-5.255191029085977,0.3607823369273829,0.8072171262794973,202.26761152830926
368,24370,192.00373612705494,0.00024258807424846918,5.414604585246415,0.1950098476332068,1.1774527406388744,7.123301359358846,-7.4159225685848975,-5.938764615200103,0.37570483725238274,0.8548535216147699,192.00373612705494
369,24371,183.29968599684662,0.0002101729222515086,3.7410600324097296,0.19290191769308812,1.2654253845393484,11.138797110467912,-4.469464335303229,-6.828649875878064,0.17126629367512922,0.7877158490681876,183.29968599684662
370,24372,194.588860249256,0.0005434534822714679,4.502066695864775,0.26777491619270083,1.0413812400253815,3.8174700073524317,-4.494431472523716,-8.30011710353635,0.28951661749040103,0.9648326587572897,194.588860249256
371,24373,160.05823059807253,0.00020797961307412514,3.9316655567596914,0.16133344080318418,1.186564969800566,9.322708631538493,-6.865630357883261,-4.702170352136481,0.1598732831094252,0.8404665004218873,160.05823059807253
372,24374,179.0951318292942,0.0010446384310065374,3.0406114687423105,0.4682557769191217,1.0519462998344555,4.244457135657131,-6.500048495656376,-4.063546537782401,0.04215686141233571,0.9520407202338079,179.0951318292942
373,24375,187.40893740345086,0.0002775568689686827,3.45412627413097,0.06701391270181922,1.250681852707826,10.852906897574048,-4.788825854934862,-5.96894683281025,0.18335252765309984,0.8075203255338804,187.40893740345086
374,24376,180.17415227997446,0.00041929373826633093,5.73194601064254,0.09126070141016825,1.094045679578407,4.81230463725183,-5.766018379952939,-8.081735279939117,0.21251374052763763,0.91458502032837,180.17415227997446
375,24377,193.1109495907738,0.00015265650298908255,5.064278929118538,0.15113587900076847,1.1227104255074283,6.857789267791739,-6.90400289905101,-5.755134548939626,0.12096521171401083,0.8923940470718593,193.1109495907738
376,24378,191.37034045581768,0.0002617161168737956,4.8116883660088785,0.19349105838827294,1.124772852510727,6.74390464629769,-8.251968593413284,-4.265136004010058,0.14760593342329825,0.8928541803591734,191.37034045581768
377,24379,152.96430979485547,0.00041210058918931224,4.336005284450314,0.07266550622463955,1.0799183320494032,7.0199387085741,-5.595114473962919,-7.057315030315988,0.4384875731449755,0.9244432108912032,152.96430979485547
378,24380,201.4838770222152,0.00021734530454624461,5.379774917773837,0.35619884771846977,1.2099460625963947,7.3209798994839215,-5.218134366707017,-8.131050134657222,0.2754300517246061,0.8268450182764516,201.4838770222152
379,24381,177.26651907596369,0.00018563514062767597,4.4025812070622425,0.2869372882427772,1.0949388119028152,6.206736637791549,-5.536736704591122,-6.70835099376828,0.1257475272698756,0.9120539723058122,177.26651907596369
